origin_station_id,desti_station_id,community,count,origin_lat,origin_lng,origin_dist_to_subway,desti_lat,desti_lng,desti_dist_to_subway
ST-1017,ST-1731,1,86,37.536503,126.877747,983.1667648980414,37.524776,126.875481,40.85381555080388
ST-1018,ST-1731,1,39,37.53458,126.875649,1119.9740460995235,37.524776,126.875481,40.85381555080388
ST-1019,ST-1731,1,284,37.530251,126.879303,735.3546932405519,37.524776,126.875481,40.85381555080388
ST-1350,ST-1731,1,12,37.537228,126.886612,617.2749649085046,37.524776,126.875481,40.85381555080388
ST-1496,ST-1731,1,9,37.537869,126.881409,726.3872407372648,37.524776,126.875481,40.85381555080388
ST-1497,ST-1731,1,3,37.52668,126.876167,257.5925916294384,37.524776,126.875481,40.85381555080388
ST-1505,ST-1731,1,10,37.531029,126.875893,727.815046343122,37.524776,126.875481,40.85381555080388
ST-1731,ST-1731,1,349,37.524776,126.875481,40.85381555080388,37.524776,126.875481,40.85381555080388
ST-1994,ST-1731,1,18,37.535667,126.881584,964.7170935984019,37.524776,126.875481,40.85381555080388
ST-1995,ST-1731,1,89,37.527855,126.874672,375.5159846616155,37.524776,126.875481,40.85381555080388
ST-1996,ST-1731,1,16,37.525715,126.864868,39.24317204107285,37.524776,126.875481,40.85381555080388
ST-1997,ST-1731,1,17,37.528206,126.870163,519.9551021216562,37.524776,126.875481,40.85381555080388
ST-2001,ST-1731,1,3,37.538376,126.863831,1364.6736173833472,37.524776,126.875481,40.85381555080388
ST-2002,ST-1731,1,4,37.538742,126.885681,655.9216704861796,37.524776,126.875481,40.85381555080388
ST-2005,ST-1731,1,6,37.518543,126.853882,190.3347045112246,37.524776,126.875481,40.85381555080388
ST-2006,ST-1731,1,33,37.517338,126.877647,565.3642813182602,37.524776,126.875481,40.85381555080388
ST-2007,ST-1731,1,63,37.517593,126.876556,660.4866785026072,37.524776,126.875481,40.85381555080388
ST-2011,ST-1731,1,28,37.517475,126.866325,565.2611815744377,37.524776,126.875481,40.85381555080388
ST-2012,ST-1731,1,9,37.520073,126.868301,728.7182830330298,37.524776,126.875481,40.85381555080388
ST-2016,ST-1731,1,7,37.524906,126.869789,448.28167034450337,37.524776,126.875481,40.85381555080388
ST-2017,ST-1731,1,25,37.525372,126.870926,388.49165276653224,37.524776,126.875481,40.85381555080388
ST-2039,ST-1731,1,179,37.53302,126.877899,976.0961464487543,37.524776,126.875481,40.85381555080388
ST-2395,ST-1731,1,21,37.516865,126.862961,556.4591342869134,37.524776,126.875481,40.85381555080388
ST-2396,ST-1731,1,18,37.515842,126.864113,410.924938993995,37.524776,126.875481,40.85381555080388
ST-2397,ST-1731,1,28,37.514664,126.871941,596.8263710417795,37.524776,126.875481,40.85381555080388
ST-2398,ST-1731,1,23,37.515156,126.87249,664.4889152759558,37.524776,126.875481,40.85381555080388
ST-2760,ST-1731,1,41,37.521095,126.873207,415.8552250007703,37.524776,126.875481,40.85381555080388
ST-2761,ST-1731,1,10,37.52198,126.859283,432.24392566688806,37.524776,126.875481,40.85381555080388
ST-2763,ST-1731,1,3,37.514069,126.869987,412.5350754324351,37.524776,126.875481,40.85381555080388
ST-2764,ST-1731,1,15,37.523197,126.869301,500.54898689616334,37.524776,126.875481,40.85381555080388
ST-2765,ST-1731,1,3,37.514812,126.861176,490.18927132605745,37.524776,126.875481,40.85381555080388
ST-2774,ST-1731,1,32,37.536846,126.88475,786.422809572252,37.524776,126.875481,40.85381555080388
ST-2844,ST-1731,1,72,37.533157,126.884087,861.3065663894033,37.524776,126.875481,40.85381555080388
ST-2961,ST-1731,1,20,37.511742,126.873833,712.2654311003246,37.524776,126.875481,40.85381555080388
ST-3059,ST-1731,1,7,37.526245,126.865784,78.00308000863627,37.524776,126.875481,40.85381555080388
ST-3089,ST-1731,1,3,37.510975,126.869843,389.25269759986014,37.524776,126.875481,40.85381555080388
ST-309,ST-1731,1,7,37.532803,126.86393,753.0579134564919,37.524776,126.875481,40.85381555080388
ST-310,ST-1731,1,12,37.532543,126.868729,793.4995760053008,37.524776,126.875481,40.85381555080388
ST-3104,ST-1731,1,40,37.526531,126.864456,66.61835012685927,37.524776,126.875481,40.85381555080388
ST-311,ST-1731,1,3,37.523628,126.875244,96.49891497099736,37.524776,126.875481,40.85381555080388
ST-312,ST-1731,1,11,37.523254,126.864906,311.99682183504865,37.524776,126.875481,40.85381555080388
ST-315,ST-1731,1,39,37.51897,126.869965,767.3173817994516,37.524776,126.875481,40.85381555080388
ST-318,ST-1731,1,3,37.517059,126.848488,514.7210887962702,37.524776,126.875481,40.85381555080388
ST-3227,ST-1731,1,68,37.52961,126.883018,526.0967951979072,37.524776,126.875481,40.85381555080388
ST-534,ST-1731,1,13,37.531399,126.863609,603.4362051109823,37.524776,126.875481,40.85381555080388
ST-994,ST-1731,1,109,37.529163,126.872749,560.8225686271153,37.524776,126.875481,40.85381555080388
ST-997,ST-1731,1,29,37.53439,126.869598,1011.8858948577969,37.524776,126.875481,40.85381555080388
ST-1000,ST-1996,1,12,37.51038,126.866798,240.11780322743033,37.525715,126.864868,39.24317204107285
ST-1005,ST-1996,1,12,37.51395,126.856056,734.3290911869569,37.525715,126.864868,39.24317204107285
ST-1006,ST-1996,1,14,37.536377,126.871513,1209.906397262914,37.525715,126.864868,39.24317204107285
ST-1017,ST-1996,1,3,37.536503,126.877747,983.1667648980414,37.525715,126.864868,39.24317204107285
ST-1018,ST-1996,1,4,37.53458,126.875649,1119.9740460995235,37.525715,126.864868,39.24317204107285
ST-1497,ST-1996,1,3,37.52668,126.876167,257.5925916294384,37.525715,126.864868,39.24317204107285
ST-1499,ST-1996,1,127,37.514721,126.8592,639.4679940260377,37.525715,126.864868,39.24317204107285
ST-1731,ST-1996,1,3,37.524776,126.875481,40.85381555080388,37.525715,126.864868,39.24317204107285
ST-1995,ST-1996,1,31,37.527855,126.874672,375.5159846616155,37.525715,126.864868,39.24317204107285
ST-1996,ST-1996,1,278,37.525715,126.864868,39.24317204107285,37.525715,126.864868,39.24317204107285
ST-1997,ST-1996,1,6,37.528206,126.870163,519.9551021216562,37.525715,126.864868,39.24317204107285
ST-2001,ST-1996,1,3,37.538376,126.863831,1364.6736173833472,37.525715,126.864868,39.24317204107285
ST-2005,ST-1996,1,97,37.518543,126.853882,190.3347045112246,37.525715,126.864868,39.24317204107285
ST-2007,ST-1996,1,7,37.517593,126.876556,660.4866785026072,37.525715,126.864868,39.24317204107285
ST-2011,ST-1996,1,2155,37.517475,126.866325,565.2611815744377,37.525715,126.864868,39.24317204107285
ST-2012,ST-1996,1,325,37.520073,126.868301,728.7182830330298,37.525715,126.864868,39.24317204107285
ST-2016,ST-1996,1,10,37.524906,126.869789,448.28167034450337,37.525715,126.864868,39.24317204107285
ST-2017,ST-1996,1,16,37.525372,126.870926,388.49165276653224,37.525715,126.864868,39.24317204107285
ST-2395,ST-1996,1,202,37.516865,126.862961,556.4591342869134,37.525715,126.864868,39.24317204107285
ST-2396,ST-1996,1,50,37.515842,126.864113,410.924938993995,37.525715,126.864868,39.24317204107285
ST-2397,ST-1996,1,3,37.514664,126.871941,596.8263710417795,37.525715,126.864868,39.24317204107285
ST-2398,ST-1996,1,6,37.515156,126.87249,664.4889152759558,37.525715,126.864868,39.24317204107285
ST-2759,ST-1996,1,3,37.521248,126.854958,222.91784122518322,37.525715,126.864868,39.24317204107285
ST-2760,ST-1996,1,3,37.521095,126.873207,415.8552250007703,37.525715,126.864868,39.24317204107285
ST-2761,ST-1996,1,107,37.52198,126.859283,432.24392566688806,37.525715,126.864868,39.24317204107285
ST-2762,ST-1996,1,6,37.521759,126.852287,195.00659781839434,37.525715,126.864868,39.24317204107285
ST-2763,ST-1996,1,4,37.514069,126.869987,412.5350754324351,37.525715,126.864868,39.24317204107285
ST-2764,ST-1996,1,63,37.523197,126.869301,500.54898689616334,37.525715,126.864868,39.24317204107285
ST-2765,ST-1996,1,7,37.514812,126.861176,490.18927132605745,37.525715,126.864868,39.24317204107285
ST-2960,ST-1996,1,3,37.514122,126.860405,515.4838441870875,37.525715,126.864868,39.24317204107285
ST-2961,ST-1996,1,3,37.511742,126.873833,712.2654311003246,37.525715,126.864868,39.24317204107285
ST-3047,ST-1996,1,754,37.521641,126.865555,494.10220781672746,37.525715,126.864868,39.24317204107285
ST-309,ST-1996,1,114,37.532803,126.86393,753.0579134564919,37.525715,126.864868,39.24317204107285
ST-310,ST-1996,1,15,37.532543,126.868729,793.4995760053008,37.525715,126.864868,39.24317204107285
ST-3104,ST-1996,1,4,37.526531,126.864456,66.61835012685927,37.525715,126.864868,39.24317204107285
ST-311,ST-1996,1,8,37.523628,126.875244,96.49891497099736,37.525715,126.864868,39.24317204107285
ST-312,ST-1996,1,43,37.523254,126.864906,311.99682183504865,37.525715,126.864868,39.24317204107285
ST-315,ST-1996,1,90,37.51897,126.869965,767.3173817994516,37.525715,126.864868,39.24317204107285
ST-3163,ST-1996,1,3,37.52367,126.875671,101.39417368329664,37.525715,126.864868,39.24317204107285
ST-318,ST-1996,1,15,37.517059,126.848488,514.7210887962702,37.525715,126.864868,39.24317204107285
ST-428,ST-1996,1,121,37.517319,126.864319,562.0430233368278,37.525715,126.864868,39.24317204107285
ST-431,ST-1996,1,6,37.531097,126.864029,564.1574758231184,37.525715,126.864868,39.24317204107285
ST-534,ST-1996,1,3,37.531399,126.863609,603.4362051109823,37.525715,126.864868,39.24317204107285
ST-993,ST-1996,1,222,37.521511,126.857384,401.02154447932645,37.525715,126.864868,39.24317204107285
ST-994,ST-1996,1,7,37.529163,126.872749,560.8225686271153,37.525715,126.864868,39.24317204107285
ST-997,ST-1996,1,177,37.53439,126.869598,1011.8858948577969,37.525715,126.864868,39.24317204107285
ST-1000,ST-2005,1,4,37.51038,126.866798,240.11780322743033,37.518543,126.853882,190.3347045112246
ST-1002,ST-2005,1,3,37.5299,126.876541,611.7115695850819,37.518543,126.853882,190.3347045112246
ST-1005,ST-2005,1,55,37.51395,126.856056,734.3290911869569,37.518543,126.853882,190.3347045112246
ST-1499,ST-2005,1,7,37.514721,126.8592,639.4679940260377,37.518543,126.853882,190.3347045112246
ST-1523,ST-2005,1,3,37.50605,126.860786,833.3166935281739,37.518543,126.853882,190.3347045112246
ST-1731,ST-2005,1,6,37.524776,126.875481,40.85381555080388,37.518543,126.853882,190.3347045112246
ST-1995,ST-2005,1,6,37.527855,126.874672,375.5159846616155,37.518543,126.853882,190.3347045112246
ST-1996,ST-2005,1,21,37.525715,126.864868,39.24317204107285,37.518543,126.853882,190.3347045112246
ST-2001,ST-2005,1,3,37.538376,126.863831,1364.6736173833472,37.518543,126.853882,190.3347045112246
ST-2005,ST-2005,1,228,37.518543,126.853882,190.3347045112246,37.518543,126.853882,190.3347045112246
ST-2011,ST-2005,1,71,37.517475,126.866325,565.2611815744377,37.518543,126.853882,190.3347045112246
ST-2012,ST-2005,1,10,37.520073,126.868301,728.7182830330298,37.518543,126.853882,190.3347045112246
ST-2013,ST-2005,1,12,37.507904,126.862648,572.1764565790038,37.518543,126.853882,190.3347045112246
ST-2016,ST-2005,1,22,37.524906,126.869789,448.28167034450337,37.518543,126.853882,190.3347045112246
ST-2017,ST-2005,1,24,37.525372,126.870926,388.49165276653224,37.518543,126.853882,190.3347045112246
ST-2039,ST-2005,1,10,37.53302,126.877899,976.0961464487543,37.518543,126.853882,190.3347045112246
ST-2395,ST-2005,1,76,37.516865,126.862961,556.4591342869134,37.518543,126.853882,190.3347045112246
ST-2396,ST-2005,1,18,37.515842,126.864113,410.924938993995,37.518543,126.853882,190.3347045112246
ST-2397,ST-2005,1,6,37.514664,126.871941,596.8263710417795,37.518543,126.853882,190.3347045112246
ST-2760,ST-2005,1,3,37.521095,126.873207,415.8552250007703,37.518543,126.853882,190.3347045112246
ST-2761,ST-2005,1,59,37.52198,126.859283,432.24392566688806,37.518543,126.853882,190.3347045112246
ST-2764,ST-2005,1,11,37.523197,126.869301,500.54898689616334,37.518543,126.853882,190.3347045112246
ST-2765,ST-2005,1,93,37.514812,126.861176,490.18927132605745,37.518543,126.853882,190.3347045112246
ST-2960,ST-2005,1,3,37.514122,126.860405,515.4838441870875,37.518543,126.853882,190.3347045112246
ST-2961,ST-2005,1,3,37.511742,126.873833,712.2654311003246,37.518543,126.853882,190.3347045112246
ST-309,ST-2005,1,3,37.532803,126.86393,753.0579134564919,37.518543,126.853882,190.3347045112246
ST-3104,ST-2005,1,4,37.526531,126.864456,66.61835012685927,37.518543,126.853882,190.3347045112246
ST-312,ST-2005,1,19,37.523254,126.864906,311.99682183504865,37.518543,126.853882,190.3347045112246
ST-315,ST-2005,1,3,37.51897,126.869965,767.3173817994516,37.518543,126.853882,190.3347045112246
ST-318,ST-2005,1,597,37.517059,126.848488,514.7210887962702,37.518543,126.853882,190.3347045112246
ST-428,ST-2005,1,43,37.517319,126.864319,562.0430233368278,37.518543,126.853882,190.3347045112246
ST-993,ST-2005,1,3,37.521511,126.857384,401.02154447932645,37.518543,126.853882,190.3347045112246
ST-994,ST-2005,1,6,37.529163,126.872749,560.8225686271153,37.518543,126.853882,190.3347045112246
ST-1000,ST-2006,1,6,37.51038,126.866798,240.11780322743033,37.517338,126.877647,565.3642813182602
ST-1523,ST-2006,1,3,37.50605,126.860786,833.3166935281739,37.517338,126.877647,565.3642813182602
ST-1731,ST-2006,1,15,37.524776,126.875481,40.85381555080388,37.517338,126.877647,565.3642813182602
ST-1995,ST-2006,1,6,37.527855,126.874672,375.5159846616155,37.517338,126.877647,565.3642813182602
ST-2005,ST-2006,1,3,37.518543,126.853882,190.3347045112246,37.517338,126.877647,565.3642813182602
ST-2006,ST-2006,1,175,37.517338,126.877647,565.3642813182602,37.517338,126.877647,565.3642813182602
ST-2011,ST-2006,1,4,37.517475,126.866325,565.2611815744377,37.517338,126.877647,565.3642813182602
ST-2016,ST-2006,1,3,37.524906,126.869789,448.28167034450337,37.517338,126.877647,565.3642813182602
ST-2017,ST-2006,1,10,37.525372,126.870926,388.49165276653224,37.517338,126.877647,565.3642813182602
ST-2760,ST-2006,1,225,37.521095,126.873207,415.8552250007703,37.517338,126.877647,565.3642813182602
ST-2764,ST-2006,1,3,37.523197,126.869301,500.54898689616334,37.517338,126.877647,565.3642813182602
ST-2774,ST-2006,1,6,37.536846,126.88475,786.422809572252,37.517338,126.877647,565.3642813182602
ST-2961,ST-2006,1,11,37.511742,126.873833,712.2654311003246,37.517338,126.877647,565.3642813182602
ST-3089,ST-2006,1,3,37.510975,126.869843,389.25269759986014,37.517338,126.877647,565.3642813182602
ST-3104,ST-2006,1,7,37.526531,126.864456,66.61835012685927,37.517338,126.877647,565.3642813182602
ST-311,ST-2006,1,3,37.523628,126.875244,96.49891497099736,37.517338,126.877647,565.3642813182602
ST-315,ST-2006,1,38,37.51897,126.869965,767.3173817994516,37.517338,126.877647,565.3642813182602
ST-1000,ST-2007,1,7,37.51038,126.866798,240.11780322743033,37.517593,126.876556,660.4866785026072
ST-1002,ST-2007,1,3,37.5299,126.876541,611.7115695850819,37.517593,126.876556,660.4866785026072
ST-1017,ST-2007,1,19,37.536503,126.877747,983.1667648980414,37.517593,126.876556,660.4866785026072
ST-1018,ST-2007,1,3,37.53458,126.875649,1119.9740460995235,37.517593,126.876556,660.4866785026072
ST-1350,ST-2007,1,19,37.537228,126.886612,617.2749649085046,37.517593,126.876556,660.4866785026072
ST-1503,ST-2007,1,3,37.524742,126.877663,221.09432706299964,37.517593,126.876556,660.4866785026072
ST-1731,ST-2007,1,81,37.524776,126.875481,40.85381555080388,37.517593,126.876556,660.4866785026072
ST-1995,ST-2007,1,12,37.527855,126.874672,375.5159846616155,37.517593,126.876556,660.4866785026072
ST-1996,ST-2007,1,10,37.525715,126.864868,39.24317204107285,37.517593,126.876556,660.4866785026072
ST-2001,ST-2007,1,6,37.538376,126.863831,1364.6736173833472,37.517593,126.876556,660.4866785026072
ST-2002,ST-2007,1,3,37.538742,126.885681,655.9216704861796,37.517593,126.876556,660.4866785026072
ST-2006,ST-2007,1,4,37.517338,126.877647,565.3642813182602,37.517593,126.876556,660.4866785026072
ST-2007,ST-2007,1,234,37.517593,126.876556,660.4866785026072,37.517593,126.876556,660.4866785026072
ST-2011,ST-2007,1,9,37.517475,126.866325,565.2611815744377,37.517593,126.876556,660.4866785026072
ST-2016,ST-2007,1,10,37.524906,126.869789,448.28167034450337,37.517593,126.876556,660.4866785026072
ST-2017,ST-2007,1,15,37.525372,126.870926,388.49165276653224,37.517593,126.876556,660.4866785026072
ST-2039,ST-2007,1,9,37.53302,126.877899,976.0961464487543,37.517593,126.876556,660.4866785026072
ST-2395,ST-2007,1,3,37.516865,126.862961,556.4591342869134,37.517593,126.876556,660.4866785026072
ST-2396,ST-2007,1,41,37.515842,126.864113,410.924938993995,37.517593,126.876556,660.4866785026072
ST-2398,ST-2007,1,6,37.515156,126.87249,664.4889152759558,37.517593,126.876556,660.4866785026072
ST-2760,ST-2007,1,206,37.521095,126.873207,415.8552250007703,37.517593,126.876556,660.4866785026072
ST-2764,ST-2007,1,9,37.523197,126.869301,500.54898689616334,37.517593,126.876556,660.4866785026072
ST-2774,ST-2007,1,24,37.536846,126.88475,786.422809572252,37.517593,126.876556,660.4866785026072
ST-2879,ST-2007,1,42,37.522141,126.878059,364.75171292310733,37.517593,126.876556,660.4866785026072
ST-2961,ST-2007,1,3,37.511742,126.873833,712.2654311003246,37.517593,126.876556,660.4866785026072
ST-309,ST-2007,1,3,37.532803,126.86393,753.0579134564919,37.517593,126.876556,660.4866785026072
ST-311,ST-2007,1,347,37.523628,126.875244,96.49891497099736,37.517593,126.876556,660.4866785026072
ST-315,ST-2007,1,18,37.51897,126.869965,767.3173817994516,37.517593,126.876556,660.4866785026072
ST-3163,ST-2007,1,1376,37.52367,126.875671,101.39417368329664,37.517593,126.876556,660.4866785026072
ST-532,ST-2007,1,3,37.541264,126.863373,1059.6979118833121,37.517593,126.876556,660.4866785026072
ST-1000,ST-2011,1,24,37.51038,126.866798,240.11780322743033,37.517475,126.866325,565.2611815744377
ST-1002,ST-2011,1,6,37.5299,126.876541,611.7115695850819,37.517475,126.866325,565.2611815744377
ST-1005,ST-2011,1,298,37.51395,126.856056,734.3290911869569,37.517475,126.866325,565.2611815744377
ST-1006,ST-2011,1,19,37.536377,126.871513,1209.906397262914,37.517475,126.866325,565.2611815744377
ST-1017,ST-2011,1,9,37.536503,126.877747,983.1667648980414,37.517475,126.866325,565.2611815744377
ST-1350,ST-2011,1,3,37.537228,126.886612,617.2749649085046,37.517475,126.866325,565.2611815744377
ST-1497,ST-2011,1,6,37.52668,126.876167,257.5925916294384,37.517475,126.866325,565.2611815744377
ST-1499,ST-2011,1,3,37.514721,126.8592,639.4679940260377,37.517475,126.866325,565.2611815744377
ST-1504,ST-2011,1,3,37.510658,126.859161,619.5211098364588,37.517475,126.866325,565.2611815744377
ST-1523,ST-2011,1,63,37.50605,126.860786,833.3166935281739,37.517475,126.866325,565.2611815744377
ST-1731,ST-2011,1,20,37.524776,126.875481,40.85381555080388,37.517475,126.866325,565.2611815744377
ST-1995,ST-2011,1,23,37.527855,126.874672,375.5159846616155,37.517475,126.866325,565.2611815744377
ST-1996,ST-2011,1,2321,37.525715,126.864868,39.24317204107285,37.517475,126.866325,565.2611815744377
ST-1997,ST-2011,1,9,37.528206,126.870163,519.9551021216562,37.517475,126.866325,565.2611815744377
ST-2001,ST-2011,1,3,37.538376,126.863831,1364.6736173833472,37.517475,126.866325,565.2611815744377
ST-2005,ST-2011,1,93,37.518543,126.853882,190.3347045112246,37.517475,126.866325,565.2611815744377
ST-2007,ST-2011,1,18,37.517593,126.876556,660.4866785026072,37.517475,126.866325,565.2611815744377
ST-2011,ST-2011,1,712,37.517475,126.866325,565.2611815744377,37.517475,126.866325,565.2611815744377
ST-2012,ST-2011,1,3,37.520073,126.868301,728.7182830330298,37.517475,126.866325,565.2611815744377
