rent_datetime_30min,origin_station_id,desti_station_id,count
2023-01-16 22:00:00,ST-3015,ST-3015,3
2023-01-17 00:30:00,ST-1121,ST-1121,3
2023-01-17 06:30:00,ST-2835,ST-2087,3
2023-01-17 07:30:00,ST-2107,ST-1137,5
2023-01-17 08:00:00,ST-2107,ST-1137,4
2023-01-17 08:00:00,ST-2835,ST-2087,3
2023-01-17 09:00:00,ST-2835,ST-2835,6
2023-01-17 09:30:00,ST-1123,ST-1123,3
2023-01-17 13:30:00,ST-867,ST-2699,3
2023-01-17 15:00:00,ST-2070,ST-914,3
2023-01-17 16:00:00,ST-2107,ST-1137,3
2023-01-17 17:00:00,ST-2086,ST-2721,3
2023-01-17 17:00:00,ST-608,ST-914,4
2023-01-17 18:00:00,ST-2791,ST-970,3
2023-01-17 20:00:00,ST-1125,ST-2709,3
2023-01-17 22:00:00,ST-1137,ST-2107,3
2023-01-17 23:00:00,ST-2107,ST-1137,3
2023-01-18 05:30:00,ST-2107,ST-1137,3
2023-01-18 07:00:00,ST-2107,ST-1137,3
2023-01-18 07:30:00,ST-2107,ST-1137,4
2023-01-18 08:00:00,ST-971,ST-971,4
2023-01-18 08:30:00,ST-1137,ST-1137,4
2023-01-18 09:00:00,ST-2702,ST-735,3
2023-01-18 11:30:00,ST-2715,ST-1474,3
2023-01-18 18:00:00,ST-1125,ST-2709,3
2023-01-18 18:00:00,ST-2087,ST-1127,3
2023-01-18 20:00:00,ST-1291,ST-1291,3
2023-01-18 21:30:00,ST-1285,ST-2729,3
2023-01-18 22:00:00,ST-2107,ST-1137,3
2023-01-18 22:00:00,ST-914,ST-611,4
2023-01-18 22:00:00,ST-914,ST-914,3
2023-01-18 22:30:00,ST-1119,ST-1120,3
2023-01-19 07:30:00,ST-3110,ST-2087,3
2023-01-19 08:30:00,ST-970,ST-970,3
2023-01-19 09:00:00,ST-1672,ST-1640,3
2023-01-19 09:30:00,ST-2081,ST-604,3
2023-01-19 09:30:00,ST-604,ST-2081,3
2023-01-19 13:30:00,ST-2914,ST-2914,3
2023-01-19 14:30:00,ST-1425,ST-2719,3
2023-01-19 16:00:00,ST-2754,ST-2791,3
2023-01-19 16:30:00,ST-736,ST-736,3
2023-01-19 18:00:00,ST-1125,ST-2709,3
2023-01-19 18:00:00,ST-1137,ST-2097,3
2023-01-19 19:30:00,ST-2835,ST-914,3
2023-01-19 20:00:00,ST-1137,ST-2107,3
2023-01-19 20:00:00,ST-2717,ST-914,3
2023-01-19 21:00:00,ST-2754,ST-2729,3
2023-01-20 00:00:00,ST-914,ST-914,3
2023-01-20 05:30:00,ST-3050,ST-3050,4
2023-01-20 08:00:00,ST-615,ST-1137,3
2023-01-20 09:00:00,ST-2730,ST-2730,3
2023-01-20 13:00:00,ST-3060,ST-3060,3
2023-01-20 15:30:00,ST-1285,ST-1285,3
2023-01-20 16:30:00,ST-1642,ST-1642,3
2023-01-20 17:30:00,ST-2716,ST-2716,3
2023-01-20 20:30:00,ST-1130,ST-2120,3
2023-01-20 21:30:00,ST-2754,ST-2729,3
