birth_year,gender,user_type,origin_station_id,desti_station_id,rent_hour,return_hour,rent_minute_of_day,return_minute_of_day
1993,\N,내국인,ST-66,ST-64,11,11,676,699
1983,\N,내국인,ST-66,ST-2814,13,13,789,796
\N,\N,내국인,ST-66,ST-62,7,7,430,433
2000,\N,내국인,ST-68,ST-307,15,15,936,946
1995,M,내국인,ST-47,ST-73,18,18,1092,1097
\N,M,내국인,ST-66,ST-70,19,19,1196,1199
1969,F,내국인,ST-2814,ST-64,8,8,499,502
1991,M,내국인,ST-2814,ST-71,17,17,1054,1058
1969,F,내국인,ST-73,ST-62,15,15,927,935
1986,\N,내국인,ST-47,ST-51,11,11,694,699
2007,M,내국인,ST-71,ST-64,7,7,463,469
1986,F,내국인,ST-307,ST-66,17,17,1038,1050
1996,F,내국인,ST-68,ST-307,23,23,1397,1406
\N,M,내국인,ST-55,ST-55,13,14,837,862
1992,F,내국인,ST-72,ST-62,12,13,777,782
1988,\N,내국인,ST-66,ST-55,17,18,1079,1082
1995,M,내국인,ST-73,ST-73,7,7,432,458
1976,\N,내국인,ST-66,ST-307,17,17,1055,1064
1980,M,내국인,ST-51,ST-47,8,8,489,494
1984,M,내국인,ST-68,ST-71,8,8,517,522
2003,F,내국인,ST-68,ST-71,9,9,563,568
1971,\N,내국인,ST-68,ST-67,17,17,1045,1049
1966,\N,내국인,ST-2814,ST-70,11,11,660,666
1983,M,내국인,ST-51,ST-47,8,8,492,495
1997,\N,내국인,ST-64,ST-73,20,20,1227,1257
1995,\N,내국인,ST-70,ST-70,23,23,1438,1438
1988,M,내국인,ST-73,ST-67,18,18,1097,1102
2000,\N,내국인,ST-70,ST-67,15,15,952,957
2006,F,내국인,ST-73,ST-73,22,22,1330,1333
1974,M,내국인,ST-71,ST-71,15,15,943,959
2001,\N,내국인,ST-55,ST-70,8,9,532,555
1994,F,내국인,ST-47,ST-51,19,19,1150,1153
1995,\N,내국인,ST-71,ST-2813,18,18,1121,1125
2001,F,내국인,ST-62,ST-2814,11,11,694,703
1988,M,내국인,ST-67,ST-73,7,7,443,450
1984,M,내국인,ST-72,ST-62,7,7,468,471
1967,F,내국인,ST-72,ST-55,12,12,747,759
1995,\N,내국인,ST-51,ST-47,8,8,511,515
1978,M,내국인,ST-62,ST-62,17,17,1052,1054
1986,M,내국인,ST-62,ST-307,17,18,1075,1083
1982,M,내국인,ST-71,ST-2813,17,17,1072,1075
1985,M,내국인,ST-73,ST-47,9,9,551,559
1988,M,내국인,ST-307,ST-63,7,7,466,471
1973,\N,내국인,ST-62,ST-307,17,17,1057,1063
1983,\N,내국인,ST-66,ST-72,17,17,1058,1064
1984,\N,내국인,ST-55,ST-70,16,16,1013,1019
1993,M,내국인,ST-51,ST-47,8,8,482,487
1983,F,내국인,ST-2814,ST-66,8,8,501,505
1978,\N,내국인,ST-2814,ST-62,12,12,746,758
1999,F,내국인,ST-66,ST-62,15,15,909,913
1992,M,내국인,ST-70,ST-68,13,13,816,821
1992,\N,내국인,ST-73,ST-2814,12,12,771,776
1989,M,내국인,ST-307,ST-63,15,16,959,966
1991,M,내국인,ST-62,ST-66,9,9,577,581
1991,\N,내국인,ST-68,ST-307,22,22,1339,1347
1994,F,내국인,ST-68,ST-72,11,11,693,701
\N,M,내국인,ST-47,ST-55,12,13,774,780
1986,M,내국인,ST-68,ST-307,17,18,1073,1081
1983,M,내국인,ST-2814,ST-73,19,19,1173,1182
1996,,내국인,ST-70,ST-62,18,18,1100,1103
1992,M,내국인,ST-51,ST-47,8,9,539,544
1994,\N,내국인,ST-62,ST-2813,8,9,533,541
2000,F,내국인,ST-73,ST-73,15,15,944,954
2006,M,내국인,ST-73,ST-70,21,21,1265,1274
1996,\N,내국인,ST-73,ST-73,20,20,1246,1246
1997,M,내국인,ST-66,ST-307,8,8,530,537
1994,M,내국인,ST-70,ST-68,22,22,1337,1343
1992,\N,내국인,ST-73,ST-55,21,22,1317,1322
1989,M,내국인,ST-66,ST-72,13,13,803,806
2002,\N,내국인,ST-68,ST-71,17,17,1052,1057
1993,F,내국인,ST-2814,ST-70,11,11,696,704
1965,M,내국인,ST-307,ST-68,9,9,542,549
1977,M,내국인,ST-2814,ST-73,18,18,1090,1095
1992,M,내국인,ST-68,ST-70,11,11,680,684
1958,M,내국인,ST-73,ST-47,7,7,469,474
1994,\N,내국인,ST-73,ST-55,8,8,509,511
1976,M,내국인,ST-307,ST-72,0,0,15,20
1995,M,내국인,ST-73,ST-47,10,10,600,605
2000,M,내국인,ST-307,ST-70,18,19,1137,1143
1977,M,내국인,ST-67,ST-71,7,7,468,472
2002,M,내국인,ST-47,ST-70,22,22,1368,1376
1981,M,내국인,ST-51,ST-47,11,11,715,719
1978,\N,내국인,ST-73,ST-2814,22,22,1329,1346
1998,\N,내국인,ST-72,ST-66,8,8,499,503
1988,M,내국인,ST-2814,ST-73,17,17,1058,1065
1985,F,내국인,ST-72,ST-62,8,8,495,500
1980,M,내국인,ST-2814,ST-71,20,20,1249,1253
1965,M,내국인,ST-62,ST-62,14,14,848,870
2002,F,내국인,ST-73,ST-73,18,18,1128,1131
1968,M,내국인,ST-55,ST-66,11,11,676,680
1948,M,내국인,ST-64,ST-2814,17,18,1077,1080
1973,\N,내국인,ST-307,ST-66,7,7,438,449
1973,M,내국인,ST-62,ST-62,12,12,731,759
1989,M,내국인,ST-66,ST-66,18,18,1082,1083
\N,M,내국인,ST-71,ST-73,22,22,1353,1364
1947,M,내국인,ST-62,ST-55,12,13,777,782
1995,M,내국인,ST-55,ST-70,15,15,933,955
1975,M,내국인,ST-71,ST-68,19,19,1163,1168
1979,M,내국인,ST-71,ST-68,14,14,872,876
1983,M,내국인,ST-71,ST-307,18,18,1100,1103
1985,M,내국인,ST-70,ST-71,8,8,535,539
1970,M,내국인,ST-55,ST-55,16,16,978,978
1994,\N,내국인,ST-66,ST-68,18,18,1092,1097
1982,M,내국인,ST-2814,ST-71,18,18,1092,1097
1972,M,내국인,ST-307,ST-2814,6,6,401,410
1983,M,내국인,ST-71,ST-55,11,12,714,737
1974,M,내국인,ST-66,ST-64,11,11,701,705
1989,M,내국인,ST-66,ST-62,13,13,799,802
1978,M,내국인,ST-62,ST-66,6,6,393,397
1989,M,내국인,ST-55,ST-71,3,3,201,210
1983,M,내국인,ST-307,ST-71,20,21,1252,1260
1979,M,내국인,ST-68,ST-71,10,10,625,630
1978,M,내국인,ST-73,ST-2814,8,8,513,519
1983,M,내국인,ST-73,ST-47,15,15,906,912
1982,\N,내국인,ST-71,ST-2813,9,9,559,563
1981,M,내국인,ST-66,ST-67,9,9,581,586
2003,F,내국인,ST-68,ST-71,19,19,1176,1182
1960,M,내국인,ST-71,ST-55,12,12,723,731
1992,M,내국인,ST-67,ST-73,18,18,1104,1109
\N,M,내국인,ST-73,ST-2814,8,8,497,503
1991,F,내국인,ST-2814,ST-71,17,17,1040,1045
1964,M,내국인,ST-64,ST-64,0,0,53,54
1982,M,내국인,ST-47,ST-51,21,21,1284,1288
1982,\N,내국인,ST-72,ST-72,7,7,469,469
1999,F,내국인,ST-72,ST-70,13,13,820,823
1989,M,내국인,ST-62,ST-68,10,10,649,657
1958,M,내국인,ST-73,ST-47,7,7,463,469
1982,M,내국인,ST-64,ST-2814,12,12,746,762
1987,\N,내국인,ST-72,ST-307,19,19,1153,1159
1971,M,내국인,ST-66,ST-66,14,15,887,911
1984,\N,내국인,ST-70,ST-55,7,7,461,466
1995,\N,내국인,ST-71,ST-2814,8,8,482,487
1998,\N,내국인,ST-70,ST-307,11,11,691,697
1995,F,내국인,ST-307,ST-307,7,7,429,429
1978,M,내국인,ST-72,ST-307,15,15,941,945
1983,,내국인,ST-70,ST-70,7,7,471,471
1966,\N,내국인,ST-70,ST-62,15,16,951,969
1995,M,내국인,ST-71,ST-68,17,17,1073,1077
\N,M,내국인,ST-307,ST-66,7,7,469,477
1993,\N,내국인,ST-62,ST-307,13,13,832,839
1972,M,내국인,ST-73,ST-66,13,13,809,812
1978,M,내국인,ST-71,ST-55,9,9,550,557
1992,,내국인,ST-72,ST-47,11,11,667,682
