birth_year,gender,user_type,origin_station_id,desti_station_id,rent_hour,return_hour,rent_minute_of_day,return_minute_of_day
1982,F,내국인,ST-368,ST-506,11,11,690,717
1987,M,내국인,ST-506,ST-1690,19,20,1199,1205
1980,\N,내국인,ST-1191,ST-1661,19,19,1148,1173
1973,F,내국인,ST-1661,ST-112,8,8,485,492
1971,M,내국인,ST-382,ST-2310,12,12,729,738
1961,M,내국인,ST-446,ST-446,10,10,611,637
1993,\N,내국인,ST-445,ST-1194,11,11,707,713
\N,M,내국인,ST-1194,ST-1263,9,9,552,556
1990,F,내국인,ST-1194,ST-1263,8,8,518,522
1999,\N,내국인,ST-361,ST-1690,18,18,1085,1093
1996,F,내국인,ST-506,ST-1690,18,18,1087,1095
1990,\N,내국인,ST-445,ST-3043,9,9,576,581
\N,M,내국인,ST-445,ST-382,13,13,813,816
1999,M,내국인,ST-2543,ST-2310,19,19,1147,1154
2000,M,내국인,ST-445,ST-1194,18,19,1136,1141
2000,F,내국인,ST-1194,ST-2310,23,23,1415,1428
1996,F,내국인,ST-506,ST-361,17,17,1058,1071
1969,\N,내국인,ST-112,ST-3003,16,17,1009,1025
1993,F,내국인,ST-368,ST-3044,8,8,499,504
1993,M,내국인,ST-368,ST-112,18,18,1114,1117
1997,\N,내국인,ST-1661,ST-3043,12,13,778,788
1993,\N,내국인,ST-364,ST-368,11,11,713,717
1985,F,내국인,ST-446,ST-506,7,7,449,455
1991,F,내국인,ST-361,ST-2341,7,8,468,484
1995,\N,내국인,ST-364,ST-368,10,10,643,652
1996,M,내국인,ST-3003,ST-1690,17,17,1074,1078
1995,M,내국인,ST-445,ST-1263,21,22,1317,1328
2004,M,내국인,ST-3003,ST-1661,17,17,1063,1069
1993,F,내국인,ST-368,ST-3044,8,8,494,499
1995,F,내국인,ST-3043,ST-506,9,9,588,596
1996,\N,내국인,ST-2310,ST-3003,8,8,508,513
1987,F,내국인,ST-368,ST-364,8,8,522,526
1993,\N,내국인,ST-2341,ST-106,7,7,469,478
2000,\N,내국인,ST-3003,ST-506,9,9,545,548
1982,F,내국인,ST-506,ST-506,12,12,732,758
1986,M,내국인,ST-368,ST-112,9,9,591,594
2003,M,내국인,ST-446,ST-506,14,14,890,896
1972,\N,내국인,ST-368,ST-368,23,23,1380,1380
2001,M,내국인,ST-1690,ST-2310,22,22,1322,1326
1998,\N,내국인,ST-1263,ST-382,10,10,617,621
1970,F,내국인,ST-368,ST-371,9,9,583,590
1974,M,내국인,ST-2341,ST-2341,20,20,1201,1201
1992,\N,내국인,ST-446,ST-112,7,7,464,471
1986,F,내국인,ST-382,ST-105,8,8,526,538
1992,F,내국인,ST-506,ST-1690,20,20,1240,1245
1996,M,내국인,ST-445,ST-364,8,8,532,539
1992,,내국인,ST-3043,ST-446,2,2,148,160
1976,F,내국인,ST-361,ST-361,19,20,1193,1222
1984,F,내국인,ST-1263,ST-2331,17,17,1070,1076
1996,F,내국인,ST-368,ST-112,13,13,822,826
1996,\N,내국인,ST-2310,ST-368,18,18,1106,1113
1994,M,내국인,ST-105,ST-3003,6,6,409,411
1997,\N,내국인,ST-446,ST-506,18,18,1133,1137
1980,F,내국인,ST-371,ST-371,16,17,992,1020
1999,M,내국인,ST-2331,ST-1263,7,8,474,483
1988,M,내국인,ST-445,ST-3043,9,9,573,575
1978,\N,내국인,ST-371,ST-368,9,9,541,545
1974,M,내국인,ST-446,ST-506,7,7,453,460
1989,F,내국인,ST-1661,ST-3043,11,11,693,709
\N,M,내국인,ST-112,ST-368,18,18,1080,1083
1995,M,내국인,ST-446,ST-506,7,7,461,469
1996,M,내국인,ST-3044,ST-3003,13,13,799,803
1971,M,내국인,ST-2331,ST-1263,14,14,878,885
1992,F,내국인,ST-445,ST-1263,21,21,1290,1297
1981,F,내국인,ST-2341,ST-361,10,11,651,671
1996,,내국인,ST-382,ST-382,7,7,445,473
1987,,내국인,ST-506,ST-446,14,14,862,868
1998,\N,내국인,ST-105,ST-446,14,14,886,892
1998,\N,내국인,ST-2310,ST-2310,15,16,956,976
1997,F,내국인,ST-1661,ST-3044,8,8,487,494
1994,\N,내국인,ST-361,ST-106,9,9,574,586
1966,M,내국인,ST-112,ST-3044,14,14,843,846
1969,M,내국인,ST-364,ST-368,11,11,673,677
1992,\N,내국인,ST-506,ST-2341,18,18,1124,1132
1996,F,내국인,ST-2310,ST-382,11,11,670,679
1971,\N,내국인,ST-1263,ST-1263,14,14,851,852
1997,\N,내국인,ST-1661,ST-1661,0,0,48,50
1992,\N,내국인,ST-361,ST-506,7,7,437,446
\N,F,내국인,ST-2331,ST-1263,8,8,484,492
1991,M,내국인,ST-361,ST-368,8,8,514,522
1990,\N,내국인,ST-106,ST-506,18,18,1083,1087
1998,\N,내국인,ST-368,ST-361,18,18,1128,1137
1968,,내국인,ST-1191,ST-446,2,2,121,125
1998,F,내국인,ST-106,ST-2341,15,15,915,929
1999,M,내국인,ST-445,ST-361,3,3,235,238
1998,,내국인,ST-1263,ST-1194,18,18,1089,1112
1998,M,내국인,ST-382,ST-382,15,15,930,931
2000,\N,내국인,ST-1263,ST-506,14,14,881,894
1987,M,내국인,ST-3044,ST-368,16,16,981,986
1993,M,내국인,ST-3044,ST-445,16,16,985,989
1999,M,내국인,ST-1661,ST-445,12,12,724,733
1991,M,내국인,ST-368,ST-2310,16,16,995,1000
1983,F,내국인,ST-3044,ST-2320,17,17,1053,1057
2002,M,내국인,ST-105,ST-2331,16,16,982,1007
1990,M,내국인,ST-105,ST-3044,9,10,597,601
1998,\N,내국인,ST-1263,ST-2320,18,18,1117,1123
1999,M,내국인,ST-1263,ST-1194,22,22,1370,1373
2001,M,내국인,ST-3043,ST-2341,13,13,806,819
1979,F,내국인,ST-1263,ST-363,20,20,1235,1239
\N,M,내국인,ST-112,ST-361,15,16,959,968
1983,F,내국인,ST-364,ST-506,16,16,976,986
1984,M,내국인,ST-368,ST-2543,17,18,1070,1082
1972,F,내국인,ST-368,ST-364,9,9,544,548
1992,F,내국인,ST-3044,ST-1661,17,17,1027,1036
1998,\N,내국인,ST-106,ST-446,11,11,705,708
1992,M,내국인,ST-1194,ST-3003,13,13,813,826
\N,M,내국인,ST-368,ST-3043,7,8,476,481
1996,F,내국인,ST-3043,ST-3003,14,14,847,855
1994,\N,내국인,ST-3043,ST-3003,9,9,561,565
1982,F,내국인,ST-1263,ST-371,7,7,462,474
1997,F,내국인,ST-3044,ST-368,17,17,1067,1073
1992,\N,내국인,ST-368,ST-364,9,9,584,587
2017,F,내국인,ST-2310,ST-368,22,22,1325,1331
1989,M,내국인,ST-368,ST-112,6,6,402,408
1981,\N,내국인,ST-506,ST-446,20,20,1236,1243
1970,M,내국인,ST-368,ST-3044,16,16,998,1005
1990,M,내국인,ST-3044,ST-368,17,17,1030,1035
\N,M,내국인,ST-2310,ST-1191,20,20,1207,1216
1995,\N,내국인,ST-382,ST-2320,13,13,812,817
1998,M,내국인,ST-3043,ST-106,17,17,1067,1077
1966,\N,내국인,ST-106,ST-368,16,16,964,970
2000,M,내국인,ST-105,ST-445,10,10,639,648
1970,M,내국인,ST-506,ST-106,11,11,706,716
1999,F,내국인,ST-506,ST-3044,19,19,1155,1162
1970,\N,내국인,ST-2341,ST-2341,7,7,437,437
1992,,내국인,ST-2543,ST-2543,7,7,458,458
1979,M,내국인,ST-368,ST-3044,8,8,498,504
2001,M,내국인,ST-2543,ST-1263,20,20,1236,1240
1997,\N,내국인,ST-1263,ST-1263,19,20,1198,1221
2003,M,내국인,ST-382,ST-445,13,13,815,835
1968,,내국인,ST-1191,ST-446,23,23,1416,1421
1996,F,내국인,ST-1263,ST-2320,18,18,1118,1127
2001,\N,내국인,ST-2341,ST-106,11,11,663,689
\N,F,내국인,ST-1690,ST-445,14,14,870,877
1995,M,내국인,ST-446,ST-1191,6,7,416,420
1966,F,내국인,ST-506,ST-1191,12,13,772,781
1992,F,내국인,ST-2310,ST-368,7,7,427,430
1996,M,내국인,ST-445,ST-1263,20,21,1254,1261
\N,F,내국인,ST-446,ST-446,14,14,846,874
\N,M,내국인,ST-3043,ST-1661,10,10,619,625
1981,F,내국인,ST-1690,ST-382,17,17,1039,1049
1982,F,내국인,ST-446,ST-364,7,7,464,473
1990,F,내국인,ST-1194,ST-1263,8,8,531,535
1968,F,내국인,ST-445,ST-3044,8,8,526,534
1974,M,내국인,ST-2331,ST-2331,21,21,1278,1278
1993,\N,내국인,ST-446,ST-2341,5,6,354,363
1996,F,내국인,ST-1194,ST-2320,17,17,1061,1067
1996,,내국인,ST-506,ST-1690,20,20,1243,1251
1991,\N,내국인,ST-364,ST-2320,7,7,450,456
1991,M,내국인,ST-361,ST-368,8,8,530,536
1996,F,내국인,ST-368,ST-364,18,18,1087,1092
1994,\N,내국인,ST-3043,ST-446,17,18,1079,1089
1994,F,내국인,ST-106,ST-106,11,11,687,687
1987,\N,내국인,ST-2320,ST-3043,9,9,540,544
1997,\N,내국인,ST-1194,ST-1263,18,18,1087,1091
1957,M,내국인,ST-1191,ST-1661,16,17,1014,1024
1977,M,내국인,ST-446,ST-506,19,19,1182,1187
\N,M,내국인,ST-106,ST-506,16,16,984,988
1996,F,내국인,ST-506,ST-1661,15,15,922,930
1980,,내국인,ST-1263,ST-382,8,8,520,525
1981,\N,내국인,ST-446,ST-2341,10,10,636,650
1980,M,내국인,ST-506,ST-106,8,8,517,521
2003,F,내국인,ST-445,ST-445,23,23,1398,1398
1996,F,내국인,ST-1661,ST-3003,10,10,632,637
1997,F,내국인,ST-2543,ST-364,10,10,624,633
2000,\N,내국인,ST-445,ST-1194,19,19,1158,1162
1995,\N,내국인,ST-2310,ST-506,9,9,567,577
2000,\N,내국인,ST-3043,ST-506,10,10,649,657
1994,M,내국인,ST-1263,ST-363,18,18,1100,1106
1993,F,내국인,ST-445,ST-3044,8,8,522,528
1996,\N,내국인,ST-112,ST-1661,14,14,869,875
1986,F,내국인,ST-2310,ST-2320,18,19,1138,1147
1992,,내국인,ST-1191,ST-506,7,7,468,474
1998,F,내국인,ST-3043,ST-2320,18,18,1088,1096
2000,M,내국인,ST-382,ST-382,14,14,848,849
2003,M,내국인,ST-446,ST-506,7,7,428,431
2001,M,내국인,ST-1263,ST-363,20,20,1239,1242
2000,F,내국인,ST-1263,ST-363,19,19,1195,1199
1995,M,내국인,ST-2310,ST-368,9,9,541,547
2001,\N,내국인,ST-446,ST-506,20,20,1212,1219
1982,M,내국인,ST-1661,ST-1690,15,15,947,950
1993,F,내국인,ST-2320,ST-361,18,18,1107,1115
1983,F,내국인,ST-112,ST-112,16,17,1019,1047
1986,M,내국인,ST-368,ST-112,9,9,588,591
1983,M,내국인,ST-363,ST-1263,23,23,1380,1385
\N,F,내국인,ST-368,ST-368,11,11,680,710
\N,M,내국인,ST-363,ST-3043,7,8,475,480
2003,F,내국인,ST-2320,ST-1263,0,0,11,22
1999,M,내국인,ST-506,ST-112,6,6,406,408
2006,M,내국인,ST-368,ST-361,22,23,1366,1383
1990,M,내국인,ST-2331,ST-105,7,7,457,466
1996,M,내국인,ST-1191,ST-2310,19,19,1185,1193
1971,F,내국인,ST-361,ST-2310,6,6,393,400
1955,,내국인,ST-1263,ST-1263,14,15,888,908
1993,M,내국인,ST-445,ST-3044,8,8,503,508
1977,M,내국인,ST-1690,ST-3043,20,21,1252,1260
2002,F,내국인,ST-1191,ST-361,22,22,1320,1334
2002,F,내국인,ST-1194,ST-368,9,9,551,564
1986,M,내국인,ST-506,ST-3043,8,9,537,546
1990,\N,내국인,ST-363,ST-363,17,17,1033,1045
1971,M,내국인,ST-368,ST-371,7,7,440,443
1990,F,내국인,ST-446,ST-1191,16,16,963,969
1994,\N,내국인,ST-445,ST-3043,8,9,536,541
1998,M,내국인,ST-1194,ST-106,22,22,1337,1352
1960,M,내국인,ST-1690,ST-1690,4,4,292,296
2002,M,내국인,ST-2331,ST-1263,17,17,1045,1052
2003,M,내국인,ST-3044,ST-2310,4,4,286,299
\N,M,내국인,ST-363,ST-506,7,7,464,477
2000,\N,내국인,ST-2341,ST-446,16,16,975,989
1990,M,내국인,ST-105,ST-3044,10,10,646,650
1966,F,내국인,ST-361,ST-445,11,11,692,699
1992,\N,내국인,ST-2341,ST-446,21,21,1260,1272
1982,M,내국인,ST-3003,ST-506,12,12,743,747
2000,F,내국인,ST-445,ST-1263,19,19,1141,1147
1993,\N,내국인,ST-506,ST-3003,7,7,440,442
1986,F,내국인,ST-1191,ST-506,15,15,935,945
2003,M,내국인,ST-506,ST-2310,15,15,937,944
1993,\N,내국인,ST-364,ST-368,17,18,1077,1082
1994,M,내국인,ST-368,ST-368,16,16,1013,1014
1978,\N,내국인,ST-2310,ST-371,14,14,854,858
2000,,내국인,ST-1191,ST-368,5,5,352,357
1962,M,내국인,ST-445,ST-3044,2,2,140,143
1998,M,내국인,ST-1194,ST-361,1,1,77,81
1992,M,내국인,ST-361,ST-112,7,7,464,471
1962,\N,내국인,ST-1263,ST-2543,7,7,449,456
1975,M,내국인,ST-1263,ST-371,8,8,524,534
1990,F,내국인,ST-105,ST-3003,11,11,693,697
1990,F,내국인,ST-445,ST-3043,9,9,591,594
1964,\N,내국인,ST-445,ST-105,9,10,594,604
1994,\N,내국인,ST-364,ST-3044,11,12,704,734
1991,M,내국인,ST-368,ST-3044,8,8,521,527
1995,M,내국인,ST-363,ST-1263,8,8,489,492
1988,M,내국인,ST-105,ST-3044,9,9,549,559
1999,F,내국인,ST-1690,ST-1661,18,18,1134,1138
2000,F,내국인,ST-1263,ST-361,12,12,761,769
1990,M,내국인,ST-1194,ST-1263,7,7,463,465
2000,M,내국인,ST-446,ST-364,6,6,389,396
2001,F,내국인,ST-112,ST-506,19,19,1147,1154
1999,\N,내국인,ST-445,ST-1194,16,17,1013,1024
1972,M,내국인,ST-105,ST-3044,8,8,502,507
2000,F,내국인,ST-2320,ST-2320,21,21,1261,1261
1996,\N,내국인,ST-1191,ST-112,13,13,832,838
2005,M,내국인,ST-361,ST-363,13,13,829,835
1964,M,내국인,ST-506,ST-446,8,9,539,545
1985,M,내국인,ST-363,ST-1263,8,8,497,500
1969,\N,내국인,ST-445,ST-105,12,12,730,741
2002,F,내국인,ST-1194,ST-1263,8,8,532,536
1992,F,내국인,ST-363,ST-361,8,8,482,489
1998,F,내국인,ST-445,ST-3043,8,8,533,536
1988,F,내국인,ST-105,ST-364,8,8,533,536
1972,M,내국인,ST-364,ST-368,10,10,628,633
1960,M,내국인,ST-1191,ST-1191,16,16,994,994
2001,M,내국인,ST-2341,ST-506,16,16,980,993
1984,M,내국인,ST-3044,ST-364,5,5,331,333
2004,M,내국인,ST-506,ST-506,21,21,1292,1293
2001,F,내국인,ST-371,ST-1690,13,13,831,838
1985,M,내국인,ST-2341,ST-106,19,19,1149,1157
