birth_year,gender,user_type,origin_station_id,desti_station_id,rent_hour,return_hour,rent_minute_of_day,return_minute_of_day
2004,M,내국인,ST-2748,ST-2747,17,17,1060,1067
2002,M,내국인,ST-497,ST-502,9,9,583,591
1997,M,내국인,ST-494,ST-1061,19,19,1178,1186
1996,\N,내국인,ST-1687,ST-1420,8,9,536,540
2004,F,내국인,ST-2747,ST-2747,14,14,894,894
1992,M,내국인,ST-502,ST-2749,20,20,1245,1255
2001,\N,내국인,ST-1420,ST-495,11,12,713,723
1976,F,내국인,ST-2592,ST-1720,10,10,643,650
1987,\N,내국인,ST-495,ST-1836,21,21,1298,1308
1987,F,내국인,ST-1687,ST-892,7,7,446,457
1995,\N,내국인,ST-2748,ST-2749,10,11,658,664
1978,F,내국인,ST-2592,ST-1848,22,22,1324,1332
1986,F,내국인,ST-1848,ST-2740,14,14,841,848
1970,M,내국인,ST-1839,ST-1420,19,19,1174,1179
1985,\N,내국인,ST-502,ST-1420,18,18,1096,1100
2007,M,내국인,ST-1839,ST-892,15,15,924,932
1962,\N,내국인,ST-2742,ST-2742,20,20,1242,1242
2000,\N,내국인,ST-2748,ST-1687,10,10,602,611
1998,\N,내국인,ST-1837,ST-1839,8,8,513,527
1991,M,내국인,ST-2740,ST-2748,10,10,626,654
1993,F,내국인,ST-1420,ST-1420,11,11,699,699
1980,F,내국인,ST-2747,ST-503,8,8,521,539
1997,M,내국인,ST-495,ST-1837,7,7,430,436
1998,,내국인,ST-1061,ST-495,20,21,1239,1260
2003,F,내국인,ST-1839,ST-494,10,10,640,650
1994,\N,내국인,ST-1061,ST-1836,17,17,1047,1051
1990,F,내국인,ST-1836,ST-1687,8,8,516,531
1993,M,내국인,ST-2748,ST-1420,21,22,1317,1333
\N,M,내국인,ST-502,ST-495,8,8,507,513
1980,\N,내국인,ST-495,ST-505,21,21,1276,1278
2008,M,내국인,ST-2748,ST-2747,7,8,475,482
1982,F,내국인,ST-2749,ST-503,8,8,515,528
1999,\N,내국인,ST-892,ST-1720,15,15,921,927
1999,F,내국인,ST-502,ST-2748,20,20,1204,1210
1991,F,내국인,ST-503,ST-495,7,7,447,452
1996,M,내국인,ST-494,ST-2740,13,13,816,824
1983,\N,내국인,ST-494,ST-2747,19,19,1171,1177
1995,F,내국인,ST-2749,ST-1061,22,22,1360,1367
1987,F,내국인,ST-2580,ST-495,10,10,637,646
1985,\N,내국인,ST-2748,ST-505,14,14,882,886
1996,M,내국인,ST-497,ST-502,8,8,534,539
1962,M,내국인,ST-1837,ST-1061,16,16,1009,1016
1992,F,내국인,ST-495,ST-1420,19,20,1199,1205
\N,M,내국인,ST-1839,ST-2748,16,16,970,981
1996,F,내국인,ST-1061,ST-2748,10,10,639,650
1998,M,내국인,ST-1720,ST-2580,17,17,1032,1037
1998,F,내국인,ST-1420,ST-502,19,19,1160,1164
\N,F,내국인,ST-1687,ST-1580,9,9,593,596
1995,\N,내국인,ST-2580,ST-1720,17,17,1053,1057
1996,M,내국인,ST-1061,ST-2749,16,16,981,989
1987,F,내국인,ST-2748,ST-2748,20,20,1228,1230
2001,\N,내국인,ST-2748,ST-502,9,9,592,596
1961,F,내국인,ST-2748,ST-2748,19,19,1140,1140
1995,M,내국인,ST-494,ST-1420,1,1,102,108
1965,M,내국인,ST-497,ST-2740,7,7,473,478
1985,M,내국인,ST-2740,ST-1420,9,9,582,590
1970,F,내국인,ST-1836,ST-2749,21,21,1307,1314
\N,\N,내국인,ST-494,ST-494,20,20,1210,1211
1991,M,내국인,ST-2592,ST-2740,20,20,1217,1224
1979,F,내국인,ST-1687,ST-1839,15,15,935,937
1980,M,내국인,ST-1420,ST-1687,8,8,515,519
1997,M,내국인,ST-1836,ST-1061,17,17,1053,1062
1965,F,내국인,ST-1720,ST-1720,16,16,963,964
1993,F,내국인,ST-495,ST-2749,13,13,807,812
2000,M,내국인,ST-2748,ST-1420,7,7,464,471
1994,F,내국인,ST-1836,ST-1835,8,8,482,490
1993,F,내국인,ST-2580,ST-2748,20,20,1235,1252
1978,\N,내국인,ST-497,ST-497,14,15,876,900
1996,M,내국인,ST-495,ST-495,18,18,1111,1123
1995,\N,내국인,ST-2740,ST-1848,20,20,1216,1223
1987,F,내국인,ST-2749,ST-2749,15,15,928,928
\N,F,내국인,ST-1420,ST-1061,19,19,1165,1180
2004,M,내국인,ST-1061,ST-1061,15,15,921,922
1977,F,내국인,ST-2592,ST-1848,22,22,1334,1357
1991,\N,내국인,ST-503,ST-2748,18,18,1082,1089
1972,M,내국인,ST-1837,ST-1835,18,19,1135,1148
1998,M,내국인,ST-1836,ST-1837,0,1,54,73
1982,F,내국인,ST-1061,ST-2749,20,20,1245,1252
1998,M,내국인,ST-1839,ST-1720,7,7,445,449
1974,F,내국인,ST-1720,ST-2580,8,8,497,502
1999,f,내국인,ST-1839,ST-1687,9,9,542,544
1971,\N,내국인,ST-497,ST-503,21,21,1281,1285
1957,M,내국인,ST-2748,ST-494,12,12,726,731
1985,M,내국인,ST-2747,ST-2748,6,6,377,385
1993,M,내국인,ST-2747,ST-2740,8,8,517,530
1993,M,내국인,ST-2742,ST-2742,17,17,1033,1049
1999,M,내국인,ST-494,ST-494,19,19,1156,1157
1981,,내국인,ST-2742,ST-2580,8,8,521,530
2002,M,내국인,ST-1848,ST-1580,11,11,688,695
1961,F,내국인,ST-495,ST-502,13,14,839,846
\N,M,내국인,ST-1839,ST-1687,16,17,1018,1020
1984,\N,내국인,ST-1061,ST-1836,20,21,1257,1263
2005,M,내국인,ST-2749,ST-2742,21,21,1311,1315
1986,M,내국인,ST-2749,ST-503,13,14,831,841
1976,M,내국인,ST-1687,ST-1687,10,10,609,638
1997,F,내국인,ST-2580,ST-1720,18,18,1083,1088
1999,\N,내국인,ST-2742,ST-2749,23,0,1436,1
1995,M,내국인,ST-502,ST-2748,9,10,595,600
1988,\N,내국인,ST-1839,ST-1687,8,8,527,530
1984,M,내국인,ST-1061,ST-1420,23,0,1421,2
1990,M,내국인,ST-2740,ST-497,9,9,567,571
1998,M,내국인,ST-502,ST-1420,7,8,479,482
1991,F,내국인,ST-1848,ST-1687,8,8,500,505
1998,\N,내국인,ST-1580,ST-1836,15,16,954,970
1982,F,내국인,ST-1720,ST-494,7,7,425,447
1999,F,내국인,ST-2740,ST-2740,10,10,617,625
1993,F,내국인,ST-1420,ST-1687,8,8,531,537
1980,M,내국인,ST-495,ST-1420,7,8,476,481
1955,F,내국인,ST-1848,ST-1848,10,10,635,636
1987,M,내국인,ST-2749,ST-1061,19,19,1191,1198
1995,M,내국인,ST-1720,ST-2580,15,15,935,943
1992,M,내국인,ST-1720,ST-1839,7,7,440,443
1985,\N,내국인,ST-1687,ST-1687,12,12,752,753
2004,M,내국인,ST-1580,ST-1839,20,20,1230,1232
1992,F,내국인,ST-502,ST-2749,19,19,1180,1193
1994,F,내국인,ST-1687,ST-495,14,14,851,878
1972,F,내국인,ST-1061,ST-1835,22,22,1324,1329
1981,M,내국인,ST-2749,ST-494,17,17,1041,1043
1996,M,내국인,ST-1837,ST-1837,14,14,875,875
1989,\N,내국인,ST-1420,ST-2749,20,20,1225,1235
1998,,내국인,ST-2748,ST-1837,11,11,674,686
2003,M,내국인,ST-505,ST-1580,8,8,520,530
2001,\N,내국인,ST-2749,ST-2742,16,16,961,968
2001,\N,내국인,ST-2742,ST-494,16,16,972,978
1997,F,내국인,ST-495,ST-503,19,19,1187,1196
1994,\N,내국인,ST-2749,ST-1061,16,17,1015,1032
1995,M,내국인,ST-1687,ST-1839,8,8,490,492
1994,\N,내국인,ST-1061,ST-1835,21,21,1296,1302
1986,F,내국인,ST-2740,ST-2740,20,20,1205,1216
1986,\N,내국인,ST-502,ST-2748,20,21,1255,1260
\N,M,내국인,ST-497,ST-2740,18,18,1108,1111
1986,M,내국인,ST-2747,ST-494,20,20,1245,1251
1994,M,내국인,ST-1420,ST-494,20,20,1233,1243
1993,M,내국인,ST-1836,ST-497,13,13,810,824
1993,,내국인,ST-2748,ST-494,17,17,1056,1076
1991,M,내국인,ST-1836,ST-1837,14,14,884,893
2004,M,내국인,ST-1420,ST-1687,16,16,978,1000
1968,\N,내국인,ST-1848,ST-1687,7,7,462,467
1993,M,내국인,ST-502,ST-2748,16,16,967,973
1901,\N,내국인,ST-2749,ST-2740,16,16,972,984
1984,M,내국인,ST-2748,ST-2748,9,10,599,622
2006,M,내국인,ST-1835,ST-2747,22,22,1339,1348
1975,F,내국인,ST-494,ST-1420,8,8,515,521
1990,F,내국인,ST-505,ST-2740,18,18,1112,1128
1974,F,내국인,ST-502,ST-2742,7,7,449,458
1980,M,내국인,ST-2748,ST-503,8,8,507,513
1999,M,내국인,ST-502,ST-2748,19,19,1150,1157
1988,M,내국인,ST-1420,ST-503,20,20,1234,1239
1986,F,내국인,ST-495,ST-2742,17,17,1029,1040
\N,\N,내국인,ST-1720,ST-2580,20,20,1236,1243
1972,\N,내국인,ST-494,ST-1687,0,0,42,53
1994,\N,내국인,ST-892,ST-1720,7,7,450,455
1989,M,내국인,ST-502,ST-2748,9,9,544,550
2003,F,내국인,ST-2749,ST-502,11,11,710,718
1980,\N,내국인,ST-494,ST-1061,14,14,842,861
1996,\N,내국인,ST-2749,ST-2749,21,22,1315,1328
2001,\N,내국인,ST-2748,ST-2749,14,14,874,884
2006,M,내국인,ST-1061,ST-2747,7,7,464,471
1996,M,내국인,ST-502,ST-503,17,17,1077,1079
2000,\N,내국인,ST-1720,ST-1720,15,15,939,939
2006,M,내국인,ST-497,ST-502,17,17,1070,1076
1994,\N,내국인,ST-1687,ST-2742,12,12,748,761
1996,F,내국인,ST-502,ST-495,5,5,339,346
1993,\N,내국인,ST-1420,ST-495,19,19,1189,1196
1997,\N,내국인,ST-2742,ST-1687,8,8,493,503
2003,M,내국인,ST-1061,ST-1061,17,17,1060,1061
1990,F,내국인,ST-503,ST-505,12,13,777,787
1998,M,내국인,ST-502,ST-502,8,8,518,519
1985,\N,내국인,ST-1836,ST-2748,7,7,438,443
1998,M,내국인,ST-1839,ST-1720,8,8,497,501
1963,\N,내국인,ST-505,ST-505,20,20,1229,1234
1994,M,내국인,ST-1061,ST-1837,20,20,1236,1242
1983,F,내국인,ST-505,ST-1420,18,18,1084,1090
1997,F,내국인,ST-892,ST-1720,8,8,504,509
\N,F,내국인,ST-2580,ST-1580,8,8,530,532
1998,,내국인,ST-2748,ST-505,22,22,1364,1368
1960,M,내국인,ST-503,ST-497,1,1,64,71
1974,M,내국인,ST-1687,ST-1420,17,17,1038,1048
1986,M,내국인,ST-502,ST-1420,6,6,394,399
1993,F,내국인,ST-494,ST-2747,12,12,741,745
1987,\N,내국인,ST-2592,ST-1720,18,19,1136,1142
2003,F,내국인,ST-1835,ST-1061,5,5,354,357
1975,F,내국인,ST-494,ST-1420,8,8,513,522
1990,F,내국인,ST-1848,ST-1687,8,8,522,528
1998,\N,내국인,ST-505,ST-505,16,16,961,984
1986,F,내국인,ST-1061,ST-2748,14,14,863,874
1969,F,내국인,ST-2749,ST-495,12,12,740,747
1980,M,내국인,ST-1720,ST-1720,12,12,760,773
1975,\N,내국인,ST-1420,ST-2580,20,20,1231,1239
1969,\N,내국인,ST-2742,ST-1720,17,17,1050,1064
\N,M,내국인,ST-494,ST-2740,22,22,1351,1358
\N,M,내국인,ST-2747,ST-2748,17,18,1074,1080
1979,\N,내국인,ST-2740,ST-2740,18,18,1103,1103
2003,F,내국인,ST-502,ST-1580,9,10,596,601
1976,\N,내국인,ST-2747,ST-2749,21,21,1265,1272
1982,F,내국인,ST-2580,ST-1848,10,10,626,633
1963,M,내국인,ST-1839,ST-1720,15,15,935,939
1978,M,내국인,ST-1720,ST-1720,6,6,405,406
1981,,내국인,ST-495,ST-502,22,22,1343,1349
1984,M,내국인,ST-1580,ST-2742,10,10,635,649
1990,F,내국인,ST-1839,ST-2742,22,22,1328,1334
1975,F,내국인,ST-2748,ST-2740,8,8,511,517
1993,F,내국인,ST-495,ST-1420,7,7,461,469
1992,F,내국인,ST-1687,ST-2748,15,15,912,921
1901,\N,내국인,ST-2740,ST-2740,12,12,759,774
1972,M,내국인,ST-494,ST-1061,14,14,849,856
2005,M,내국인,ST-2742,ST-2749,22,22,1322,1327
1978,\N,내국인,ST-1848,ST-1687,20,20,1232,1240
1998,F,내국인,ST-502,ST-495,5,5,348,357
1973,F,내국인,ST-2748,ST-2592,13,13,792,800
1997,\N,내국인,ST-1837,ST-503,7,7,446,460
1997,F,내국인,ST-1839,ST-1687,10,10,655,658
1990,F,내국인,ST-1687,ST-1848,18,18,1130,1138
1993,F,내국인,ST-1837,ST-494,6,6,402,405
\N,M,내국인,ST-503,ST-503,7,7,460,460
2000,M,내국인,ST-2740,ST-502,0,0,43,48
1990,F,내국인,ST-505,ST-2748,8,8,502,505
2004,M,내국인,ST-1580,ST-1580,16,16,966,966
2003,F,내국인,ST-1839,ST-1848,7,7,466,475
2002,M,내국인,ST-2749,ST-495,2,3,178,184
2000,\N,내국인,ST-494,ST-1837,22,22,1352,1375
1995,F,내국인,ST-1720,ST-1687,10,10,633,641
\N,\N,내국인,ST-494,ST-494,21,22,1319,1324
1996,F,내국인,ST-503,ST-503,1,1,94,119
\N,M,내국인,ST-2749,ST-1687,8,8,526,536
1997,\N,내국인,ST-2742,ST-2749,9,9,570,579
1986,M,내국인,ST-2748,ST-502,19,19,1146,1153
1984,M,내국인,ST-2740,ST-2748,18,18,1088,1094
2001,\N,내국인,ST-503,ST-503,11,11,677,698
1993,\N,내국인,ST-1061,ST-1061,6,6,363,376
1995,F,내국인,ST-2748,ST-2748,7,7,455,455
1994,\N,내국인,ST-1061,ST-1836,10,10,646,650
1964,M,내국인,ST-2580,ST-892,22,22,1331,1343
1999,M,내국인,ST-1420,ST-503,21,21,1276,1281
1993,\N,내국인,ST-494,ST-892,8,8,480,507
1998,M,내국인,ST-1420,ST-502,18,19,1131,1161
1995,\N,내국인,ST-497,ST-502,0,0,4,8
1981,F,내국인,ST-2740,ST-505,10,10,602,611
2007,M,내국인,ST-1837,ST-1061,23,23,1389,1395
1990,\N,내국인,ST-1420,ST-1687,7,7,453,460
2002,M,내국인,ST-1580,ST-494,17,17,1024,1036
1988,\N,내국인,ST-503,ST-495,20,20,1251,1257
1996,M,내국인,ST-1720,ST-2592,23,23,1381,1386
1969,\N,내국인,ST-1420,ST-505,21,22,1317,1325
2006,M,내국인,ST-2747,ST-1061,17,17,1061,1072
1994,\N,내국인,ST-1837,ST-2747,11,11,678,685
2005,M,내국인,ST-1420,ST-503,21,21,1299,1304
1976,\N,내국인,ST-1061,ST-1061,11,12,711,720
1997,M,내국인,ST-1720,ST-1839,9,9,553,557
1983,F,내국인,ST-1835,ST-2749,8,8,502,512
\N,\N,내국인,ST-494,ST-1839,15,15,940,950
1993,\N,내국인,ST-1720,ST-1687,23,23,1426,1432
1998,\N,내국인,ST-2749,ST-495,7,8,478,481
1986,F,내국인,ST-1687,ST-1061,21,21,1286,1310
1983,M,내국인,ST-1720,ST-2749,19,19,1171,1187
2000,\N,내국인,ST-495,ST-1580,11,11,691,701
1996,\N,내국인,ST-503,ST-497,11,11,712,716
1992,F,내국인,ST-497,ST-2740,18,18,1105,1109
1991,M,내국인,ST-502,ST-1720,19,19,1145,1158
1992,\N,내국인,ST-503,ST-494,21,21,1289,1302
1981,\N,내국인,ST-2740,ST-1836,19,20,1190,1203
2004,M,내국인,ST-2580,ST-1720,22,22,1322,1327
1998,\N,내국인,ST-1420,ST-1687,21,22,1318,1323
1978,\N,내국인,ST-495,ST-1687,12,12,763,771
1988,\N,내국인,ST-495,ST-503,6,6,375,380
1992,M,내국인,ST-1836,ST-1837,13,13,822,825
1983,F,내국인,ST-1720,ST-1720,18,18,1121,1121
1986,M,내국인,ST-2748,ST-2748,20,20,1249,1249
2003,F,내국인,ST-495,ST-1580,9,9,551,563
1978,\N,내국인,ST-503,ST-503,18,18,1111,1111
1978,,내국인,ST-1420,ST-1720,6,6,365,374
1996,M,내국인,ST-2748,ST-497,9,9,548,555
1972,M,내국인,ST-2740,ST-497,8,8,511,514
1992,F,내국인,ST-495,ST-503,17,17,1028,1035
1990,M,내국인,ST-497,ST-2740,14,14,878,883
1995,M,내국인,ST-494,ST-502,8,8,522,529
2005,M,내국인,ST-2742,ST-2749,19,19,1187,1194
1968,M,내국인,ST-505,ST-2742,0,0,24,27
1991,M,내국인,ST-2580,ST-1848,18,18,1110,1115
1999,M,내국인,ST-503,ST-1580,19,19,1140,1147
2009,M,내국인,ST-2748,ST-2747,8,8,480,488
2001,M,내국인,ST-495,ST-503,13,13,811,816
1998,F,내국인,ST-2748,ST-502,20,20,1250,1257
1986,F,내국인,ST-2742,ST-2748,8,8,492,498
1989,M,내국인,ST-1836,ST-1837,6,6,383,387
1989,F,내국인,ST-505,ST-2748,20,21,1256,1261
1988,\N,내국인,ST-503,ST-495,20,20,1228,1235
1991,F,내국인,ST-495,ST-2580,10,10,637,651
1978,\N,내국인,ST-1687,ST-1420,18,18,1087,1092
1997,F,내국인,ST-2749,ST-1720,17,17,1031,1056
1990,M,내국인,ST-2748,ST-1420,21,21,1267,1282
1970,M,내국인,ST-2747,ST-494,8,8,490,495
2003,M,내국인,ST-1061,ST-2749,10,10,638,644
2001,\N,내국인,ST-502,ST-502,15,15,922,939
2003,F,내국인,ST-2748,ST-1580,9,9,562,574
1999,,내국인,ST-2592,ST-1848,22,22,1324,1332
1974,M,내국인,ST-1687,ST-2748,11,11,688,696
1999,M,내국인,ST-502,ST-2748,19,19,1185,1191
1982,M,내국인,ST-1061,ST-2749,23,23,1395,1402
2004,M,내국인,ST-1720,ST-502,21,21,1275,1285
\N,F,내국인,ST-1580,ST-502,20,20,1240,1245
1985,F,내국인,ST-2592,ST-1848,9,9,581,585
1977,F,내국인,ST-2740,ST-1836,17,17,1055,1072
1997,F,내국인,ST-2749,ST-2748,13,13,792,799
\N,F,내국인,ST-2748,ST-1061,8,8,496,510
2000,\N,내국인,ST-495,ST-2592,19,19,1169,1179
1984,\N,내국인,ST-1837,ST-2748,6,6,406,413
1973,F,내국인,ST-1580,ST-1580,12,12,724,744
1996,F,내국인,ST-2580,ST-1837,8,8,510,528
2002,\N,내국인,ST-1580,ST-2740,15,15,943,951
1999,\N,내국인,ST-1580,ST-1420,18,19,1137,1152
1988,\N,내국인,ST-1839,ST-1839,21,22,1307,1326
\N,\N,내국인,ST-1836,ST-494,15,16,946,961
1990,\N,내국인,ST-1720,ST-503,19,19,1182,1191
1953,M,내국인,ST-2742,ST-1061,1,2,118,131
1992,M,내국인,ST-1720,ST-502,16,17,1002,1022
1994,\N,내국인,ST-2747,ST-2742,0,0,48,56
1992,M,내국인,ST-1720,ST-1420,19,19,1164,1171
2000,,내국인,ST-2740,ST-1061,23,23,1395,1411
\N,M,내국인,ST-1848,ST-2740,14,14,841,847
1999,M,내국인,ST-497,ST-503,21,21,1281,1284
2004,M,내국인,ST-505,ST-2742,22,22,1323,1329
1998,\N,내국인,ST-1839,ST-1687,15,15,948,950
1978,\N,내국인,ST-1687,ST-505,18,19,1134,1145
1983,F,내국인,ST-503,ST-1839,9,9,585,593
1992,\N,내국인,ST-2748,ST-505,20,20,1212,1216
1977,M,내국인,ST-892,ST-2742,8,8,523,536
1974,F,내국인,ST-1720,ST-2580,8,8,482,487
2000,M,내국인,ST-2749,ST-2742,0,0,29,55
\N,M,내국인,ST-2740,ST-1848,7,7,457,462
1997,\N,내국인,ST-2747,ST-2747,17,17,1070,1071
1998,\N,내국인,ST-494,ST-1580,9,9,559,567
1980,F,내국인,ST-1580,ST-2740,18,18,1087,1100
1991,F,내국인,ST-503,ST-497,6,6,394,398
1994,M,내국인,ST-1836,ST-494,10,10,633,642
\N,\N,비회원,ST-2742,ST-2740,23,23,1408,1415
\N,F,내국인,ST-495,ST-495,9,9,555,555
1967,M,내국인,ST-2740,ST-2740,18,18,1134,1138
1989,M,내국인,ST-502,ST-2748,9,9,546,551
1996,F,내국인,ST-503,ST-892,17,17,1036,1054
\N,F,내국인,ST-1061,ST-494,19,19,1161,1169
1993,\N,내국인,ST-1837,ST-1061,15,15,916,922
1998,\N,내국인,ST-1837,ST-1837,21,21,1298,1311
1979,M,내국인,ST-2748,ST-2747,19,19,1143,1154
1983,F,내국인,ST-2740,ST-495,6,6,389,396
2004,M,내국인,ST-892,ST-1720,10,10,647,653
1995,F,내국인,ST-505,ST-1837,22,22,1358,1362
1964,M,내국인,ST-1061,ST-1061,22,22,1340,1341
1983,\N,내국인,ST-502,ST-505,8,8,504,510
1978,\N,내국인,ST-497,ST-503,8,8,506,510
1963,\N,내국인,ST-1837,ST-1836,9,10,599,620
1989,M,내국인,ST-1687,ST-1720,7,7,425,432
1993,M,내국인,ST-494,ST-1420,23,23,1385,1395
2005,M,내국인,ST-2740,ST-2592,20,20,1226,1232
1995,M,내국인,ST-1420,ST-1687,9,9,562,567
2000,M,내국인,ST-502,ST-1420,16,16,965,971
1970,F,내국인,ST-1836,ST-2747,17,17,1065,1075
1989,M,내국인,ST-1687,ST-1061,21,21,1269,1289
1970,F,내국인,ST-2749,ST-2749,5,5,327,327
2003,M,내국인,ST-503,ST-2742,0,0,24,30
2005,M,내국인,ST-503,ST-1839,18,18,1116,1124
1966,\N,내국인,ST-1061,ST-2749,18,18,1083,1093
1981,\N,내국인,ST-1836,ST-2740,8,8,505,518
2002,\N,내국인,ST-1420,ST-502,20,20,1228,1232
2001,F,내국인,ST-1687,ST-1420,9,9,548,552
1989,,내국인,ST-1061,ST-505,15,15,943,953
1989,M,내국인,ST-494,ST-2742,18,18,1081,1087
1992,F,내국인,ST-2740,ST-497,8,9,535,540
1988,\N,내국인,ST-1061,ST-494,19,19,1171,1181
1964,\N,내국인,ST-1720,ST-1720,17,17,1069,1070
2002,F,내국인,ST-1420,ST-502,11,11,716,719
1999,\N,내국인,ST-1580,ST-502,15,15,912,920
1990,M,내국인,ST-495,ST-503,19,19,1151,1159
1978,\N,내국인,ST-495,ST-2748,15,15,912,913
1992,\N,내국인,ST-1720,ST-2592,10,10,607,611
\N,M,내국인,ST-494,ST-2749,17,17,1024,1027
1998,F,내국인,ST-503,ST-503,22,22,1332,1333
1998,,내국인,ST-1720,ST-1839,9,9,565,569
1994,\N,내국인,ST-495,ST-1687,11,11,665,673
2002,F,내국인,ST-2742,ST-2749,18,18,1096,1104
1978,\N,내국인,ST-495,ST-1687,8,8,528,534
1991,\N,내국인,ST-502,ST-2748,17,17,1060,1066
2003,M,내국인,ST-1839,ST-494,20,20,1206,1216
2092,F,내국인,ST-2742,ST-2748,0,0,31,40
1977,M,내국인,ST-1687,ST-2748,16,17,1017,1023
1994,M,내국인,ST-502,ST-2740,19,19,1191,1195
1960,M,내국인,ST-1420,ST-1420,23,23,1392,1399
1989,M,내국인,ST-1720,ST-1839,19,19,1188,1192
1991,M,내국인,ST-494,ST-2742,14,14,871,875
1993,\N,내국인,ST-2748,ST-495,12,13,776,797
1990,F,내국인,ST-2748,ST-2748,18,18,1098,1098
1975,\N,내국인,ST-1720,ST-2592,8,8,493,498
1983,,내국인,ST-495,ST-2749,19,19,1172,1174
2004,M,내국인,ST-1720,ST-2740,21,21,1270,1286
1968,M,내국인,ST-2749,ST-497,7,7,455,469
1993,\N,내국인,ST-502,ST-495,16,17,1017,1027
1990,M,내국인,ST-2749,ST-2580,15,16,953,969
1988,M,내국인,ST-2748,ST-2749,16,17,1016,1023
2004,M,내국인,ST-1420,ST-1420,17,17,1031,1049
1983,M,내국인,ST-2748,ST-503,6,6,366,372
\N,F,내국인,ST-494,ST-1061,8,8,512,520
2001,F,내국인,ST-1720,ST-1720,13,13,834,835
1997,M,내국인,ST-503,ST-494,7,8,470,480
1998,M,내국인,ST-2747,ST-2749,11,11,713,718
1999,M,내국인,ST-2749,ST-1061,16,16,989,994
1983,M,내국인,ST-2748,ST-502,15,15,923,928
\N,F,내국인,ST-502,ST-1580,10,10,648,654
1982,F,내국인,ST-502,ST-2748,7,7,466,471
1999,\N,내국인,ST-1837,ST-1720,15,15,930,959
1990,\N,내국인,ST-495,ST-1061,10,10,628,639
1985,M,내국인,ST-494,ST-2747,21,21,1276,1281
1993,F,내국인,ST-1420,ST-1687,8,8,498,504
2004,F,내국인,ST-1848,ST-1687,20,20,1228,1234
1963,M,내국인,ST-1837,ST-1836,20,20,1228,1240
2003,M,내국인,ST-1836,ST-495,19,19,1152,1159
1994,F,내국인,ST-1687,ST-1720,19,19,1153,1161
1961,\N,내국인,ST-2740,ST-494,3,3,231,239
1993,\N,내국인,ST-2748,ST-2747,10,11,652,661
1971,F,내국인,ST-2742,ST-494,19,19,1149,1153
1999,M,내국인,ST-497,ST-502,9,9,587,593
2004,F,내국인,ST-502,ST-1580,17,17,1030,1037
1992,M,내국인,ST-1580,ST-502,18,18,1083,1087
1992,\N,내국인,ST-2592,ST-1848,20,20,1225,1231
1993,\N,내국인,ST-505,ST-2748,17,17,1075,1078
1995,M,내국인,ST-1720,ST-1687,8,8,516,524
\N,\N,내국인,ST-1420,ST-502,22,22,1330,1353
1976,F,내국인,ST-1720,ST-1839,15,15,938,952
1993,,내국인,ST-1836,ST-1061,19,19,1169,1178
1966,M,내국인,ST-503,ST-505,20,21,1253,1270
1972,M,내국인,ST-2740,ST-505,2,2,131,148
\N,M,내국인,ST-1836,ST-1420,18,18,1118,1133
2003,F,내국인,ST-502,ST-505,17,17,1038,1047
1996,M,내국인,ST-503,ST-1420,20,21,1258,1264
1970,F,내국인,ST-2592,ST-1720,13,13,799,805
1979,M,내국인,ST-2747,ST-2749,10,11,659,666
1987,M,내국인,ST-505,ST-2742,19,19,1168,1172
1996,M,내국인,ST-2747,ST-2749,10,10,644,648
2003,M,내국인,ST-502,ST-1420,9,9,572,575
1996,F,내국인,ST-1836,ST-1836,18,18,1080,1081
1983,M,내국인,ST-2592,ST-502,21,21,1303,1306
1990,\N,내국인,ST-1061,ST-495,21,21,1286,1296
1992,F,내국인,ST-1848,ST-1848,11,11,690,707
1979,M,내국인,ST-1687,ST-1420,17,17,1055,1058
1968,M,내국인,ST-1420,ST-502,19,19,1190,1194
1991,\N,내국인,ST-1720,ST-2580,8,8,513,519
1998,\N,내국인,ST-503,ST-2592,7,7,423,427
1997,M,내국인,ST-892,ST-505,19,19,1158,1175
1974,M,내국인,ST-494,ST-494,16,16,988,1016
1959,M,내국인,ST-1420,ST-502,17,17,1050,1054
2004,M,내국인,ST-1420,ST-502,19,19,1183,1187
2002,M,내국인,ST-1839,ST-1839,16,16,974,974
1969,F,내국인,ST-505,ST-505,15,15,949,949
1999,M,내국인,ST-1720,ST-2742,0,0,9,16
2005,M,내국인,ST-1839,ST-503,8,8,529,537
1991,\N,내국인,ST-2740,ST-497,14,14,871,876
1996,M,내국인,ST-1420,ST-1687,8,8,530,536
1979,M,내국인,ST-2747,ST-2748,7,8,474,485
1992,\N,내국인,ST-494,ST-494,14,14,844,860
1989,M,내국인,ST-2748,ST-2748,18,18,1094,1094
1987,M,내국인,ST-495,ST-1061,15,15,928,937
1997,F,내국인,ST-502,ST-502,16,16,967,968
1983,F,내국인,ST-1420,ST-1687,7,7,445,449
2002,M,내국인,ST-1839,ST-505,15,15,935,946
\N,M,내국인,ST-502,ST-1420,6,7,419,423
2003,M,내국인,ST-1839,ST-2742,18,19,1137,1146
2004,\N,내국인,ST-892,ST-1839,13,13,812,823
\N,F,내국인,ST-502,ST-1420,12,12,736,741
1996,M,내국인,ST-1837,ST-2742,12,12,725,733
1999,\N,내국인,ST-2748,ST-2748,18,18,1128,1129
1984,F,내국인,ST-2592,ST-2740,21,21,1278,1284
1989,F,내국인,ST-2740,ST-1839,5,5,340,350
1998,F,내국인,ST-1687,ST-495,17,17,1053,1060
